paper_i,paper_j 
9812175,9705162
9812175,9803194
9508064,9503057
9508064,9410167
9508064,9505162
9508064,9408083
9508064,9209016
9508064,9502057
9508064,9207053
9508064,9505073
9508064,9505105
9508064,9506110
9508064,9209125
9508064,9504027
9508064,9501030
9508064,9504047
9508064,9504006
9508068,9411099
9508068,9505052
9508068,9212030
9508068,9205051
0301011,0211271
0301011,0211259
0301011,0211274
0301011,0210148
0301011,0211098
0301011,0212274
0301011,0210281
0301011,0211254
0301011,0209225
0301011,0212231
0301011,0212025
0301011,0211234
0301011,0211236
0301011,0212121
0301011,0212083
0301011,0210183
0301011,0212069
0301011,0209085
0301011,0211170
0301011,0212212
0301011,0211075
0301011,9709096
0301011,0211291
0301011,0211261
0301011,0211189
0301011,0205297
0301011,0211245
0301011,0211241
0301011,0211009
0301011,9708127
0301011,0212032
0301011,0211100
0301011,0212225
0301011,0210135
0301011,0211202
0301011,0212010
0301011,0207106
0301011,0212095
0301011,0210239
0301011,0210238
0301011,0211287
0301011,0211069
0301011,0104064
0301011,0211123
0301011,0005076
0301011,0206255
0301011,0208048
9908105,9905111
9908105,9905174
9908105,9703217
9908105,9610148
9908105,9811232
9908105,9709087
9908105,9804180
9908105,9806095
9908105,9702076
9908105,9711200
9908105,9802150
9908105,9805082
9908105,9602064
9908105,9709099
9908105,9712077
9908105,9406217
9908105,9612080
9908105,9906151
9908105,9805018
9908105,9711097
9908105,9611159
9908105,9709122
0208009,0203227
0208009,0006240
0208009,0206208
0208009,0106107
0208009,0108150
0208009,0002211
0208009,0112169
0208009,0012251
0208009,0106010
0208009,0201136
0208009,0112214
0208009,0008252
0208009,0204155
0208009,0111129
0208009,9912249
0208009,0204012
0208009,0204138
0208009,0105319
0208009,0105168
0208009,0201015
0208009,0112231
0208009,0002237
0208009,0201197
0208009,0102112
0208009,0110136
0208003,9905227
0208003,0206182
0208003,0110252
0208003,0111180
0208003,0206228
0208003,9804085
0208003,0202187
0208003,9806194
0208003,0204261
0208003,9204099
0208003,0005183
0208003,9802150
0208003,0203031
0208003,0204189
0208003,0206196
0208003,9903219
0208003,0205101
0208003,9808037
0208003,9805171
0208003,0106112
0208003,0206118
0208003,9808017
0208003,0106171
0208003,0206175
0004148,9906201
0004148,9907070
0004148,9803131
0004148,0003136
0004148,9711200
0004148,9902125
0004148,9811120
0004148,9903214
0004148,9802150
0004148,9903091
0004148,9906194
0004148,9909041
0004148,9909047
0004148,0001103
0004148,9905104
0004148,9811167
0004148,9803001
0004148,0002028
0004148,9909121
0004148,9905081
0004148,9911161
0004148,0002160
0004148,9703040
0004148,0004063
0004148,0002226
0004148,9904017
0004147,0004085
0004147,0003180
0004147,9712206
0004147,0002158
0004147,9911057
0004147,9912167
0004147,0002186
0004147,9611042
0004147,0004038
0004147,0003176
0004147,9908019
0004147,9810219
0004147,9803166
0004147,9810072
0004147,0003227
0004147,0004074
0004147,0004013
0004147,0004072
0004147,9910138
0004147,9912130
0004147,9912038
0004147,0004080
0004147,9911041
0004147,9810099
0004147,9706132
0004147,9903107
0004147,9403067
0004147,0003145
0004147,0003160
0004147,0003215
0004147,9912272
0004147,9910004
0004147,9707202
0004147,9806099
0004147,9908142
0206090,0202111
0206090,0202021
0206090,0203231
0206090,0204002
0206090,9709220
0206090,0101126
0206090,0202109
0206090,9910053
0206090,0206059
0206090,0206070
0206090,9809045
0206090,0205213
0206090,0205174
0206090,0112044
0206090,9903022
0206090,0204054
0206090,0204033
0206090,0205185
0206092,9401139
0206092,9410167
0206092,0108100
0206092,9304016
0206092,9806120
0206092,9902102
0206092,0012007
0206092,9811021
0206092,0102123
0206092,0012164
0206092,9912086
0206092,9810188
0206092,9606122
0206092,0108152
0206092,9907140
0206095,9202072
0206095,0102092
0206095,0106011
0206095,0103013
0206095,0102188
0206095,9209003
0206095,9206027
0206095,0107179
0206095,0003007
0206095,9308153
0206095,0010113
0012234,0003187
0012234,9905111
0012234,9908189
0012234,9801182
0012234,9908040
0012234,0012164
0012234,9606139
0012234,9609112
0012234,9806194
0012234,0007100
0012234,9602043
0012234,9711069
0012234,0003057
0012234,9903219
0012234,0005183
0012234,9711200
0012234,9204099
0012234,0006117
0012234,9908036
0012234,9804085
0012234,0007141
0012234,9806199
0012234,0005052
0012234,0003037
0012234,9907183
0012234,0008038
0012234,9908105
0012234,9603009
0012234,9601029
0012234,9611050
0012234,9903224
0012234,9607201
0012234,0012025
0012234,9805097
0012234,9706192
0012234,9901122
0012234,9908142
9605029,9210117
9605029,9406198
9605029,9305154
9605029,9202056
9605029,9412184
9605029,9308153
9605029,9201026
9605029,9505128
9605029,9210010
9605028,9602045
9605028,9601037
9605028,9508155
9605028,9505162
9605028,9506110
9605028,9604129
9605028,9511030
9605028,0208020
9605028,9604041
9605028,9505105
9605028,9504129
9605028,9604156
9605028,9205068
9605028,9603133
9605028,9510182
9605028,9205070
9605028,9504006
9904181,9205115
9904181,9612131
9904181,9701042
9904181,9703110
9904181,9604035
9904181,9611230
9904181,9802067
9904181,9702164
9904181,9808111
0204204,0203211
0204204,0009191
0204204,9911116
0204204,9805019
0204204,0105204
0204204,9208027
0204204,9210065
0204204,0012210
0204204,0012198
0204204,0204143
0204204,0010108
0204204,0010240
0204204,0204084
0204204,9909062
0204204,0003122
0204204,0003221
0204203,0110039
0204203,0011002
0204203,0203163
0204203,0203160
0204203,0003160
0204203,0104036
0204203,0008227
0204203,0005006
0204203,0010060
0204203,0111177
0204203,0009191
0204203,0105204
0204203,0009246
0204203,0104139
0204203,0012198
0204203,0203019
0204203,0010108
0204203,0112147
0204203,0011226
0204203,0204143
0204203,0012072
0204203,0202124
0204203,9904207
0204203,0204158
0204203,9303143
0204203,9910053
0204203,0012210
0204203,9904041
0204203,9911116
0204203,9905162
0204203,0005031
0204203,0105023
0204203,0104045
0204203,0111025
0204203,0103089
0204203,9208027
0204203,0105311
0204203,9902158
0204203,0203211
0204203,0202079
0204203,9210065
0204200,0202021
0204200,0202186
0204200,0203164
0204200,0203093
0204200,0202153
0204200,0204004
0204200,0203186
0204200,0203134
0204200,9711200
0204200,0202157
0204200,0112044
0204200,9802150
0204200,0203018
0204200,0203249
0204200,0204147
0204200,0204026
0203259,0109084
0203259,0110006
0203259,0105006
0203259,0003232
0203259,0107099
0203259,0103023
0202124,0107138
0202124,0103239
0202124,0007024
0202124,0105204
0202124,0105208
0202124,0105155
0202124,9908130
0202124,9606139
0202124,0112147
0202124,0107166
0202124,0202024
0202124,0107036
0202124,0011073
0202124,0008250
0202124,0012156
0202124,0107143
0202124,9912204
0202124,0201205
0202124,9805019
0202124,0111025
0202124,0201037
0202124,0110271
0202124,0112015
0202126,9811004
0202126,0107177
0202126,9807080
0202126,0109063
0202126,0105075
0202126,0109025
0202126,9612131
0202126,9606139
0202126,0106040
0202126,0105225
0202126,9611063
0202126,9703110
0202126,9704151
0202126,9711200
0202126,9611230
0202126,9903093
0202126,0011130
0202126,9802150
0202126,0005186
0202126,0111050
0202126,0103167
0202126,9808111
0202126,9906070
0202126,0106034
0202126,0104259
0202126,0112113
0202126,0201227
0202126,0110171
0202126,9702202
0202126,0105066
0202126,0111165
0202126,9811139
0202126,0110115
0202126,9810201
0202127,0011110
0202127,9905111
0202127,0106209
0202127,0103239
0202127,0112218
0202127,0112079
0202127,0106113
0202127,0106247
0202127,0112223
0202127,0202094
0202127,0110007
0202127,0110271
0202127,0110108
0202127,9904017
0202127,9802150
0202127,0111085
0202127,0201158
0202127,0007146
0202127,9909070
0202127,9808017
0202129,9202092
0202129,0106005
0202129,0111180
0202129,9511164
0202129,0112188
0202129,9909110
0202129,0104202
0202129,0105200
0202129,9211075
0202129,0111135
0202129,0005183
0202129,9903219
0202129,9806194
0202129,0109150
0202129,9811167
0202129,0108001
0202129,0012234
0202129,0112198
0202129,0005152
0202129,9812073
0202129,0005052
0202129,9903224
0202129,9907178
0202129,0111210
0112258,0105309
0112258,9905104
0112258,9208026
0112258,0110189
0112258,9711200
0112258,0110007
0112258,0112218
0112258,9802150
0112258,9206088
0112258,0106113
0112258,9808017
0112258,0112178
0112253,9808069
0112253,0110234
0112253,0106247
0112253,0108172
0112253,0103171
0112253,0112226
0112253,9711200
0112253,0110265
0112253,0106191
0112253,0110007
0112253,0110108
0112253,0111093
0112253,0112002
0112253,0112140
0112253,9203018
0112253,0103108
0112253,0102113
0112253,0112093
0112253,0106151
0112253,0106113
0112253,9806146
0112253,9807127
0112253,0111217
0112251,0109065
0112251,0002170
0112251,0106249
0112251,0109064
0112251,9811047
0112251,0001138
0112251,0103230
0112251,9901121
0112251,9605009
0112251,9812067
0112251,0104016
0112251,0005182
0112251,0106238
0112251,9905020
0112251,0105254
0112251,0009106
0112251,0107071
0112251,0107212
0112251,0010137
0112251,9908163
0112251,9906188
0112251,0011040
0107162,0006120
0107162,9811237
0107162,0011017
0107162,0010269
0107162,0102183
0107162,0102201
0107162,9207094
0107162,0012141
0107162,0104147
0107162,0102122
0107162,9906200
0107162,0104200
0107162,0107063
0107162,9912151
0107162,9201056
0107163,9602052
0107163,9307168
0107163,9202085
0107163,9601029
0107163,0105038
0107163,9308100
0107163,9711200
0107163,9308139
0107163,9204099
0107163,9806026
0107163,9612197
0107163,0007146
0107163,0106112
0107163,0106113
0107163,0102077
0107163,9908142
0107163,9607235
0107160,0003184
0107160,9808169
0107160,0011102
0107160,9611160
0107160,0012128
0107160,9710248
0107160,0009137
0107160,9808124
0107160,0105248
0107160,9606130
0107160,9705240
0107160,0007007
0107160,9711200
0107160,9303160
0107160,9802150
0107160,9707090
0107160,9207032
0107160,9807034
0107160,0003029
0107160,0103064
0107160,9201080
0107160,9911163
0107160,0009096
0107160,9807091
0107160,9812016
0107160,0105046
0107160,9609238
0107160,9903162
0107160,0102156
0107166,0010091
0107166,9806008
0107166,0103115
0107166,9807235
0107166,0006049
0107166,9704151
0107166,9704185
0107166,9610106
0107166,0005067
0107166,9903051
0107166,0106162
0107166,9711201
0107166,0008142
0107166,0107138
0107166,0001133
0107166,9905098
0107166,0106040
0107166,9908072
0107166,0007024
0107166,0105208
0107166,0105155
0107166,9908130
0107166,9710149
0107166,9606139
0107166,9909172
0107166,0011130
0107166,0012054
0107166,9803141
0107166,9805157
0107166,0105096
0107166,0007090
0107166,0011269
0107166,0103167
0107166,0011073
0107166,9911021
0107166,0107036
0107166,9812088
0107166,0002103
0107166,9511030
0107166,9808139
0107166,0008230
0107166,0008250
0107166,0012156
0107166,0106177
0107166,0107143
0107166,9912204
0107166,9907086
0107166,0106034
0107166,9806080
0107166,0008173
0107166,9706158
0107166,9712028
0107166,0004165
0107166,0101096
0107166,9804026
0107166,9704059
0107166,9908023
0107166,9806044
0107166,9802103
0107169,0002145
0107169,9610068
0107169,9612146
0107169,9611175
0107169,0106201
0107169,9605016
0107169,0103171
0107169,0106113
0102101,0002171
0102101,0003137
0102101,9903107
0102101,0002186
0102101,0005129
0102101,0005208
0102101,0101159
0102101,0005272
0102101,0102022
0102101,0109222
0102101,0104217
0102101,0002084
0102101,9912167
0102101,0101109
0109212,9310130
0109212,9206112
0109212,9202070
0109212,9607168
0109212,9507001
0109212,9305154
0109212,0011187
0109212,9805185
0109212,9211053
0109212,9601113
0109212,9201067
0109212,9912196
0109212,9303108
0109212,9804050
0109212,9902011
0109212,9810006
0109212,0008208
0109212,9506169
0109212,9306028
0109212,9306044
0109212,9402038
0109213,0002145
0109213,0005137
0109213,9809022
0109213,9808069
0109213,0106247
0109213,9711200
0109213,0106191
0109213,9806146
0109213,9807137
0109213,0107134
0109213,9802150
0109213,9807127
0109213,0103171
0109213,0007146
0109213,9804056
0109213,0106113
0109213,0007018
0109217,9903224
0109217,9707079
0109217,9702107
0109217,9909101
0109217,9806087
0109217,9709220
0109217,0102185
0109217,9906119
0109217,9803001
0109217,9912082
0109217,9912083
0109217,0005275
0109217,9512059
0109217,0008092
0109217,0008031
0109217,9712117
0109217,9804174
0109217,0001205
0109217,9911186
